AAR;UHELDSART;UHELDKOMMUNE;X_KOORDINAT;Y_KOORDINAT;UHELDSDATO;TIME
2023;Anmsuh;København;724757,001;6179204,001;07-03-2023;12
2023;Exuh;København;726496,001;6173499,001;23-03-2023;14
2023;Exuh;København;724210,621;6175730,63;14-04-2023;16
2023;Exuh;København;722546,001;6172963,001;13-04-2023;7
2023;Anmsuh;København;725919,001;6175380,001;14-04-2023;16
2023;Anmsuh;København;723786,354;6174558,589;14-04-2023;18
2023;Anmsuh;København;725515,001;6177595,001;15-04-2023;0
2023;Exuh;København;721194,926;6168713,565;15-04-2023;15
2023;Exuh;København;724144,001;6175499,001;16-04-2023;9
2023;Anmsuh;København;722739,001;6174216,001;17-04-2023;9
2023;Exuh;København;723337,511;6179741,46;16-03-2023;14
2023;Anmsuh;København;724057,001;6175487,001;18-04-2023;11
2023;Anmsuh;København;722422,001;6179630,001;18-04-2023;13
2023;Exuh;København;727592,849;6172105,945;18-04-2023;13
2023;Exuh;København;723476,001;6177256,001;18-04-2023;16
2023;Anmsuh;København;721404,001;6179286,001;18-04-2023;14
2023;Mskduh;København;725551,162;6174944,625;18-04-2023;16
2023;Anmsuh;København;718956,001;6179328,001;18-04-2023;17
2023;Exuh;København;719419,881;6173098,56;18-04-2023;19
2023;Exuh;København;720719,651;6178885,84;18-04-2023;21
2023;Pskduh;København;720600,001;6179192,001;19-04-2023;11
2023;Exuh;København;728553,651;6174013,01;06-04-2023;20
2023;Exuh;København;721885,081;6172562,19;19-04-2023;11
2023;Anmsuh;København;725489,001;6179214,001;25-02-2023;19
2023;Exuh;København;722828,285;6177976,477;19-04-2023;16
2023;Anmsuh;København;725075,001;6175975,001;19-04-2023;19
2023;Anmsuh;København;724896,001;6176336,001;20-04-2023;0
2023;Exuh;København;724632,001;6176107,001;20-04-2023;13
2023;Exuh;København;719649,001;6177580,001;20-04-2023;15
2023;Mskduh;København;722359,001;6177853,001;19-04-2023;9
2023;Mskduh;København;721326,841;6177924,242;14-03-2023;7
2023;Mskduh;København;724967,15;6180740,793;14-04-2023;13
2023;Mskduh;København;718385,001;6178525,001;14-04-2023;23
2023;Mskduh;København;718534,001;6180331,001;17-04-2023;2
2023;Mskduh;København;722285,001;6178806,001;18-04-2023;18
2023;Mskduh;København;726079,001;6175222,001;19-04-2023;6
2023;Mskduh;København;721872,001;6179654,001;19-04-2023;17
2023;Anmsuh;København;722652,208;6178161,123;17-04-2023;19
2023;Mskduh;København;718936,381;6177271,949;17-04-2023;21
2023;Pskduh;København;726624,326;6173320,726;24-04-2023;21
2023;Pskduh;København;719373,75;6177457,891;25-04-2023;15
2023;Pskduh;København;724611,001;6175552,001;26-04-2023;18
2023;Exuh;København;723944,001;6175202,001;27-02-2023;11
2023;Anmsuh;København;722847,249;6174609,515;20-04-2023;12
2023;Exuh;København;724291,226;6177608,223;21-04-2023;12
2023;Exuh;København;725699,671;6175603,56;01-04-2023;20
2023;Anmsuh;København;723632,927;6176461,362;13-04-2023;8
2023;Exuh;København;728035,141;6174680,86;21-03-2023;11
2023;Anmsuh;København;721521,001;6179245,001;11-04-2023;12
2023;Anmsuh;København;725824,001;6175470,001;23-04-2023;9
2023;Exuh;København;723160,931;6178184,71;23-04-2023;23
2023;Anmsuh;København;724536,001;6175144,001;24-04-2023;9
2023;Anmsuh;København;722605,001;6177010,001;24-04-2023;12
2023;Exuh;København;720884,221;6172799,21;24-04-2023;11
2023;Anmsuh;København;725524,389;6173795,138;24-04-2023;22
2023;Exuh;København;723711,411;6175534,8;25-04-2023;13
2023;Anmsuh;København;722090,001;6179643,001;26-04-2023;16
2023;Anmsuh;København;724817,001;6175756,001;26-04-2023;16
2023;Anmsuh;København;724535,713;6177519,698;26-04-2023;17
2023;Anmsuh;København;722101,001;6172585,001;26-04-2023;15
2023;Anmsuh;København;723529,001;6171861,001;26-04-2023;16
2023;Anmsuh;København;719362,742;6175242,732;27-04-2023;15
2023;Exuh;København;723340,001;6180443,001;27-04-2023;15
2023;Mskduh;København;725363,735;6174990,504;21-04-2023;11
2023;Mskduh;København;724583,001;6179969,001;21-04-2023;23
2023;Mskduh;København;721127,001;6174315,001;25-04-2023;17
2023;Mskduh;København;724312,866;6175790,54;26-04-2023;22
2023;Mskduh;København;727524,001;6176054,001;28-04-2023;3
2023;Pskduh;København;719462,953;6174935,231;21-04-2023;15
2023;Anmsuh;København;718957,001;6180121,001;25-04-2023;22
2023;Mskduh;København;721146,073;6178511,299;26-04-2023;21
2023;Anmsuh;København;724385,001;6173804,001;22-04-2023;20
2023;Pskduh;København;726573,161;6174405,044;03-05-2023;8
2023;Anmsuh;København;725822,001;6175416,001;27-02-2023;14
2023;Anmsuh;København;724357,001;6179801,001;09-03-2023;15
2023;Anmsuh;København;722355,001;6178380,001;17-04-2023;14
2023;Exuh;København;724788,001;6178664,001;19-04-2023;18
2023;Exuh;København;727743,441;6174742,53;12-04-2023;14
2023;Anmsuh;København;724208,897;6179301,536;28-04-2023;6
2023;Anmsuh;København;723673,363;6179618,553;28-04-2023;14
2023;Anmsuh;København;722492,486;6178330,507;28-04-2023;13
2023;Anmsuh;København;724160,001;6175768,001;28-04-2023;14
2023;Exuh;København;724630,001;6176105,001;29-04-2023;3
2023;Anmsuh;København;720847,001;6177441,001;29-04-2023;5
2023;Anmsuh;København;724669,001;6180889,001;29-04-2023;11
2023;Anmsuh;København;719343,001;6176042,001;29-04-2023;13
2023;Exuh;København;724971,001;6179066,001;29-04-2023;14
2023;Anmsuh;København;723817,327;6178418,458;30-04-2023;11
2023;Exuh;København;723877,391;6176966,57;28-04-2023;17
2023;Exuh;København;721152,161;6174117,1;28-03-2023;15
2023;Exuh;København;723964,001;6175539,001;01-05-2023;11
2023;Anmsuh;København;724696,001;6175229,001;30-04-2023;13
2023;Anmsuh;København;727555,528;6172216,94;01-05-2023;11
2023;Anmsuh;København;722888,883;6177911,406;01-05-2023;18
2023;Anmsuh;København;725674,151;6171981,126;02-05-2023;7
2023;Exuh;København;721155,141;6174703,11;23-03-2023;6
2023;Exuh;København;718898,251;6177398,35;17-04-2023;12
2023;Exuh;København;724713,731;6180322,56;18-04-2023;9
2023;Anmsuh;København;722677,342;6180912,617;02-05-2023;16
2023;Anmsuh;København;720875,001;6174204,001;18-04-2023;9
2023;Anmsuh;København;724528,548;6177511,443;02-05-2023;20
2023;Exuh;København;725847,936;6178084,189;18-04-2023;14
2023;Anmsuh;København;724896,001;6169853,001;03-05-2023;8
2023;Exuh;København;725464,943;6174426,664;11-04-2023;16
2023;Anmsuh;København;722754,001;6174213,001;03-05-2023;14
2023;Anmsuh;København;725133,001;6179196,001;03-05-2023;16
2023;Anmsuh;København;722160,051;6178510,132;03-05-2023;17
2023;Exuh;København;724062,641;6175357,94;03-05-2023;22
2023;Exuh;København;722441,694;6170070,995;26-04-2023;15
2023;Anmsuh;København;723578,001;6175346,001;04-05-2023;12
2023;Exuh;København;725535,401;6174836,41;04-05-2023;14
2023;Mskduh;København;725350,001;6176917,001;28-04-2023;12
2023;Mskduh;København;725139,001;6178943,001;25-04-2023;7
2023;Mskduh;København;726202,001;6175713,001;01-05-2023;0
2023;Mskduh;København;722843,001;6173279,001;03-05-2023;8
2023;Anmsuh;København;723627,596;6177195,48;05-05-2023;16
2023;Anmsuh;København;723036,001;6177772,001;21-03-2023;11
2023;Anmsuh;København;722904,001;6179326,001;21-03-2023;15
2023;Anmsuh;København;719910,001;6177710,001;19-03-2023;11
2023;Exuh;København;724953,601;6178160,82;27-02-2023;12
2023;Anmsuh;København;720799,001;6179099,001;19-03-2023;20
2023;Anmsuh;København;718507,079;6177156,37;27-03-2023;8
2023;Anmsuh;København;725899,001;6175864,001;22-04-2023;20
2023;Anmsuh;København;721985,614;6178566,444;19-04-2023;0
2023;Exuh;København;724705,394;6180196,685;17-04-2023;16
2023;Anmsuh;København;719132,001;6180091,001;04-05-2023;7
2023;Anmsuh;København;725254,001;6174443,001;26-04-2023;8
2023;Anmsuh;København;727169,172;6173426,406;29-04-2023;22
2023;Exuh;København;726351,001;6175860,001;05-05-2023;18
2023;Anmsuh;København;723599,581;6179884,54;05-05-2023;19
2023;Anmsuh;København;724642,001;6175601,001;05-05-2023;23
2023;Anmsuh;København;722573,001;6175049,001;06-05-2023;16
2023;Anmsuh;København;723212,001;6175359,001;06-05-2023;16
2023;Anmsuh;København;723387,001;6179689,001;05-05-2023;17
2023;Anmsuh;København;719695,943;6180346,494;01-05-2023;15
2023;Anmsuh;København;721049,259;6173666,052;08-05-2023;15
2023;Exuh;København;724712,771;6176059,81;08-05-2023;19
2023;Exuh;København;718951,262;6176502,213;09-05-2023;2
2023;Anmsuh;København;722891,001;6172437,001;09-05-2023;9
2023;Exuh;København;724074,131;6175657,33;02-05-2023;15
2023;Exuh;København;720329,001;6174368,001;04-05-2023;6
2023;Exuh;København;723829,221;6175431,03;09-05-2023;16
2023;Exuh;København;726725,42;6173640,916;09-05-2023;16
2023;Anmsuh;København;718951,006;6179056,422;10-05-2023;8
2023;Anmsuh;København;721351,001;6181350,001;10-05-2023;12
2023;Anmsuh;København;718338,415;6177988,961;10-05-2023;11
2023;Anmsuh;København;724192,001;6176136,001;10-05-2023;13
2023;Anmsuh;København;725760,001;6173490,001;10-05-2023;12
2023;Exuh;København;727748,001;6174823,001;08-05-2023;14
2023;Anmsuh;København;718006,138;6179528,518;11-05-2023;14
2023;Anmsuh;København;718157,001;6179484,001;11-05-2023;14
2023;Exuh;København;723704,331;6177105,93;11-05-2023;18
2023;Anmsuh;København;723651,001;6176450,001;11-05-2023;22
2023;Mskduh;København;720445,51;6179291,885;08-05-2023;13
2023;Pskduh;København;721469,153;6179296,831;10-05-2023;21
2023;Mskduh;København;723683,011;6176417,489;11-05-2023;19
2023;Pskduh;København;725590,21;6176561,187;10-05-2023;16
2023;Pskduh;København;723353,001;6172229,001;14-04-2023;8
2023;Mskduh;København;724011,001;6175549,001;11-05-2023;0
2023;Anmsuh;København;725070,001;6175986,001;06-05-2023;0
2023;Pskduh;København;719010,03;6177304,991;13-05-2023;19
2023;Pskduh;København;727418,32;6172632,834;07-05-2023;17
2023;Pskduh;København;722329,856;6178454,086;18-05-2023;15
2023;Anmsuh;København;725513,158;6175910,49;06-02-2023;4
2023;Anmsuh;København;724513,598;6175429,291;06-05-2023;15
2023;Anmsuh;København;718517,001;6180283,001;12-05-2023;7
2023;Anmsuh;København;721361,371;6174055,12;12-05-2023;11
2023;Anmsuh;København;722688,613;6180938,671;12-05-2023;13
2023;Exuh;København;724579,424;6176701,571;12-05-2023;13
2023;Exuh;København;726143,005;6175061,803;12-05-2023;16
2023;Anmsuh;København;719451,585;6172947,661;13-05-2023;11
2023;Anmsuh;København;722817,041;6170524,822;13-05-2023;13
2023;Exuh;København;725618,264;6172532,903;13-05-2023;10
2023;Anmsuh;København;720096,882;6177428,79;15-05-2023;9
2023;Exuh;København;726096,02;6172142,306;15-05-2023;9
2023;Exuh;København;721975,511;6178686,33;15-05-2023;16
2023;Anmsuh;København;720143,812;6179675,398;16-05-2023;7
2023;Anmsuh;København;724345,797;6175306,247;16-05-2023;9
2023;Exuh;København;724353,001;6175300,001;16-05-2023;11
2023;Anmsuh;København;725218,001;6171347,001;16-05-2023;20
2023;Exuh;København;725931,001;6175380,001;17-05-2023;10
2023;Exuh;København;718952,001;6179334,001;17-05-2023;13
2023;Anmsuh;København;723748,001;6177155,001;17-05-2023;23
2023;Exuh;København;724593,001;6175526,001;30-04-2023;18
2023;Exuh;København;726377,001;6175802,001;17-05-2023;19
2023;Anmsuh;København;727058,2;6173707,848;18-05-2023;16
2023;Exuh;København;724396,526;6172497,068;14-05-2023;12
2023;Exuh;København;722376,2;6179292,467;17-05-2023;16
2023;Anmsuh;København;724772,001;6179001,001;18-05-2023;21
2023;Pskduh;København;725080,001;6178138,001;17-05-2023;15
2023;Mskduh;København;724648,001;6178294,001;12-05-2023;16
2023;Mskduh;København;723799,503;6174567,475;12-05-2023;18
2023;Mskduh;København;721182,186;6172774,319;13-05-2023;20
2023;Mskduh;København;722013,001;6172051,001;14-05-2023;18
2023;Mskduh;København;724926,582;6180349,536;19-05-2023;3
2023;Pskduh;København;723442,001;6173953,001;12-05-2023;23
2023;Pskduh;København;720611,001;6178394,001;17-05-2023;7
2023;Pskduh;København;719022,702;6176205,458;04-04-2023;21
2023;Pskduh;København;725775,001;6176272,001;19-05-2023;17
2023;Pskduh;København;723446,001;6176898,001;22-05-2023;18
2023;Pskduh;København;722540,393;6178279,856;23-05-2023;15
2023;Pskduh;København;721243,001;6180235,001;26-05-2023;0
2023;Anmsuh;København;720267,001;6174605,001;04-05-2023;23
2023;Anmsuh;København;725340,001;6179332,001;15-05-2023;22
2023;Anmsuh;København;722806,001;6177914,001;11-05-2023;16
2023;Anmsuh;København;718904,183;6176697,804;19-05-2023;21
2023;Anmsuh;København;725301,001;6176579,001;19-05-2023;14
2023;Exuh;København;726615,381;6173370,58;19-05-2023;23
2023;Anmsuh;København;727403,001;6174042,001;22-05-2023;5
2023;Anmsuh;København;721140,001;6174277,001;22-05-2023;12
2023;Anmsuh;København;723803,001;6179333,001;09-05-2023;10
2023;Anmsuh;København;721521,001;6173871,001;07-05-2023;7
2023;Anmsuh;København;724001,001;6175567,001;16-05-2023;13
2023;Anmsuh;København;723870,001;6175134,001;23-05-2023;11
2023;Anmsuh;København;727039,001;6177137,001;23-05-2023;13
2023;Exuh;København;726357,584;6172191,948;17-05-2023;15
2023;Anmsuh;København;725936,001;6175388,001;16-05-2023;11
2023;Exuh;København;726357,584;6172191,948;17-05-2023;18
2023;Anmsuh;København;723023,841;6178656,14;23-05-2023;16
2023;Anmsuh;København;722919,166;6177879,068;23-05-2023;17
2023;Exuh;København;724558,001;6176170,001;23-05-2023;15
2023;Anmsuh;København;724524,001;6174173,001;22-05-2023;7
2023;Exuh;København;722895,781;6174861,91;24-05-2023;7
2023;Anmsuh;København;724562,064;6179440,98;24-05-2023;14
2023;Anmsuh;København;722319,001;6180769,001;26-05-2023;0
2023;Exuh;København;721657,091;6180427,05;12-03-2023;20
2023;Mskduh;København;723947,001;6175264,001;19-05-2023;3
2023;Mskduh;København;726755,374;6174168,796;21-05-2023;20
2023;Mskduh;København;724186,715;6174703,617;22-05-2023;12
2023;Mskduh;København;725682,001;6175596,001;24-05-2023;8
2023;Pskduh;København;722885,001;6172439,001;22-05-2023;11
2023;Mskduh;København;720377,001;6177485,001;20-05-2023;23
2023;Anmsuh;København;723132,001;6178213,001;21-05-2023;10
2023;Anmsuh;København;717291,361;6179983,37;24-05-2023;13
2023;Pskduh;København;727276,001;6180095,001;27-05-2023;10
2023;Pskduh;København;726118,001;6176136,001;27-05-2023;2
2023;Pskduh;København;721408,905;6174078,445;27-05-2023;23
2023;Pskduh;København;717955,879;6179547,609;31-05-2023;6
2023;Pskduh;København;719582,001;6176464,001;01-06-2023;12
2023;Pskduh;København;724721,316;6179504,732;01-06-2023;14
2023;Anmsuh;København;718772,001;6177230,001;08-03-2023;7
2023;Anmsuh;København;721213,001;6179423,001;06-03-2023;22
2023;Exuh;København;720277,271;6177977,23;14-02-2023;19
2023;Anmsuh;København;719869,001;6177689,001;19-03-2023;10
2023;Anmsuh;København;718606,001;6178501,001;05-05-2023;8
2023;Exuh;København;724389,001;6175718,001;08-05-2023;7
2023;Anmsuh;København;725381,001;6176749,001;09-05-2023;17
2023;Anmsuh;København;723442,654;6180264,053;26-05-2023;5
2023;Anmsuh;København;725131,865;6171919,09;22-05-2023;12
2023;Anmsuh;København;722440,001;6177971,001;19-05-2023;8
2023;Anmsuh;København;722673,183;6177160,497;10-05-2023;13
2023;Anmsuh;København;722820,001;6172922,001;24-05-2023;11
2023;Anmsuh;København;718104,807;6179452,646;26-05-2023;18
2023;Anmsuh;København;722930,001;6179219,001;27-05-2023;4
2023;Exuh;København;725455,201;6176581,94;27-05-2023;13
2023;Anmsuh;København;726003,438;6174112,969;27-05-2023;15
2023;Anmsuh;København;723674,212;6176424,031;28-05-2023;3
2023;Exuh;København;725005,001;6176449,001;12-05-2023;15
2023;Exuh;København;722496,461;6180594,288;28-05-2023;11
2023;Exuh;København;726049,001;6174416,001;28-05-2023;22
2023;Anmsuh;København;723753,592;6174065,126;30-05-2023;6
2023;Anmsuh;København;721896,001;6177991,001;30-05-2023;7
2023;Exuh;København;723547,551;6174860,56;30-05-2023;11
2023;Anmsuh;København;725691,001;6179807,001;30-05-2023;15
2023;Exuh;København;722620,791;6173716,657;30-05-2023;15
2023;Anmsuh;København;724625,523;6175524,926;30-05-2023;16
2023;Anmsuh;København;721661,269;6174146,572;30-05-2023;19
2023;Anmsuh;København;724201,041;6175128,781;31-05-2023;7
2023;Anmsuh;København;720376,001;6172868,001;31-05-2023;12
2023;Exuh;København;723106,539;6177916,709;31-05-2023;11
2023;Anmsuh;København;727539,001;6174836,001;31-05-2023;18
2023;Exuh;København;723338,001;6175363,001;31-05-2023;17
2023;Anmsuh;København;724846,001;6178501,001;31-05-2023;22
2023;Anmsuh;København;723937,001;6175642,001;01-06-2023;10
2023;Exuh;København;724840,235;6170856,81;01-06-2023;18
2023;Anmsuh;København;719393,001;6176793,001;01-06-2023;18
2023;Mskduh;København;718935,961;6177290,06;28-05-2023;10
2023;Mskduh;København;725472,001;6174504,001;30-05-2023;19
2023;Mskduh;København;722865,001;6173263,001;31-05-2023;14
2023;Pskduh;København;724262,001;6177914,001;26-05-2023;11
2023;Pskduh;København;723970,339;6176241,378;30-05-2023;12
2023;Pskduh;København;723659,617;6177176,355;01-06-2023;13
2023;Pskduh;København;724502,992;6177482,941;30-05-2023;0
2023;Pskduh;København;720154,001;6173814,001;01-06-2023;13
2023;Mskduh;København;728316,001;6172467,001;28-05-2023;0
2023;Pskduh;København;720944,001;6174400,001;01-06-2023;14
2023;Anmsuh;København;724516,017;6175431,049;28-05-2023;19
2023;Anmsuh;København;722836,57;6174569,036;31-05-2023;8
2023;Pskduh;København;725605,001;6179015,001;02-06-2023;8
2023;Pskduh;København;719174,001;6176277,001;02-06-2023;14
2023;Pskduh;København;723869,001;6175616,001;06-06-2023;9
2023;Pskduh;København;728861,568;6173703,988;06-06-2023;16
2023;Pskduh;København;723912,364;6176277,065;07-06-2023;7
2023;Anmsuh;København;724785,001;6178466,001;16-03-2023;16
2023;Anmsuh;København;721801,001;6180349,001;28-03-2023;7
2023;Anmsuh;København;721218,001;6174013,001;02-05-2023;12
2023;Anmsuh;København;722624,249;6173185,615;02-06-2023;8
2023;Anmsuh;København;720788,606;6179009,894;28-05-2023;12
2023;Exuh;København;726468,594;6174558,574;02-06-2023;8
2023;Exuh;København;720380,607;6172809,472;02-06-2023;15
2023;Anmsuh;København;723105,056;6177914,099;02-06-2023;21
2023;Exuh;København;719064,001;6175295,001;03-06-2023;1
2023;Anmsuh;København;723661,331;6177175,331;03-06-2023;12
2023;Anmsuh;København;719094,1;6178967,846;03-06-2023;11
2023;Exuh;København;721645,725;6177917,477;03-06-2023;11
2023;Anmsuh;København;725268,001;6176461,001;04-06-2023;23
2023;Exuh;København;723901,111;6175886,67;05-06-2023;13
2023;Anmsuh;København;727962,001;6174958,001;06-06-2023;1
2023;Exuh;København;725502,001;6175762,001;06-06-2023;8
2023;Exuh;København;721166,001;6174157,001;01-06-2023;7
2023;Anmsuh;København;724876,001;6179508,001;06-06-2023;19
2023;Anmsuh;København;727238,001;6175820,001;05-06-2023;17
2023;Anmsuh;København;722285,822;6169705,829;07-06-2023;8
2023;Exuh;København;722517,481;6180794,53;03-06-2023;17
2023;Exuh;København;722041,571;6172596,14;01-06-2023;8
2023;Anmsuh;København;722640,001;6173180,001;07-06-2023;12
2023;Anmsuh;København;720179,001;6173476,001;30-05-2023;7
2023;Anmsuh;København;721163,001;6174143,001;08-06-2023;10
2023;Anmsuh;København;721747,243;6178716,127;08-06-2023;12
2023;Pskduh;København;725996,446;6172272,61;08-06-2023;12
2023;Pskduh;København;723983,128;6176233,506;08-06-2023;22
2023;Mskduh;København;721941,001;6177989,001;03-06-2023;20
2023;Mskduh;København;725019,001;6180396,001;06-06-2023;18
2023;Pskduh;København;725870,001;6175422,001;02-06-2023;15
2023;Anmsuh;København;719445,406;6176065,796;07-06-2023;10
2023;Anmsuh;København;725779,001;6175712,001;07-06-2023;18
2023;Anmsuh;København;722540,001;6181020,001;05-06-2023;1
2023;Mskduh;København;720987,558;6177870,055;06-06-2023;18
2023;Pskduh;København;724388,326;6176862,186;18-04-2023;16
2023;Pskduh;København;720366,001;6173669,001;09-06-2023;14
2023;Pskduh;København;722587,19;6173590,383;08-06-2023;6
2023;Pskduh;København;726631,503;6173374,549;12-06-2023;13
2023;Anmsuh;København;723250,001;6178815,001;13-06-2023;14
2023;Pskduh;København;729029,899;6173221,831;10-06-2023;10
2023;Pskduh;København;722350,001;6178378,001;13-06-2023;22
2023;Pskduh;København;724651,728;6177299,679;08-06-2023;17
2023;Anmsuh;København;719678,001;6177593,001;17-03-2023;11
2023;Anmsuh;København;723593,269;6177216,025;23-03-2023;13
2023;Anmsuh;København;722492,001;6179723,001;14-03-2023;14
2023;Anmsuh;København;724632,051;6174944,28;24-04-2023;14
2023;Anmsuh;København;723988,001;6174249,001;28-04-2023;17
2023;Anmsuh;København;722183,327;6178503,981;30-04-2023;12
2023;Anmsuh;København;726584,671;6175065,526;16-05-2023;14
2023;Exuh;København;725481,161;6175703,975;20-05-2023;21
2023;Anmsuh;København;721663,001;6178204,001;15-05-2023;18
2023;Anmsuh;København;723609,931;6176484,916;04-06-2023;23
2023;Exuh;København;725107,671;6177210,04;09-06-2023;8
2023;Anmsuh;København;725384,001;6177879,001;09-06-2023;12
2023;Anmsuh;København;720792,727;6172777,129;09-06-2023;17
2023;Anmsuh;København;718804,548;6177213,517;10-06-2023;16
2023;Anmsuh;København;728780,331;6173870,995;10-06-2023;15
2023;Exuh;København;724627,087;6175523,679;10-06-2023;15
2023;Anmsuh;København;719404,001;6176784,001;10-06-2023;17
2023;Exuh;København;722934,281;6177616,59;11-06-2023;0
2023;Mskduh;København;723324,853;6171135,568;11-06-2023;12
2023;Exuh;København;724323,456;6176325,74;10-06-2023;19
2023;Exuh;København;724328,681;6178174,41;12-05-2023;14
2023;Exuh;København;721594,615;6177941,49;12-06-2023;7
2023;Exuh;København;723711,001;6171720,001;12-06-2023;7
2023;Anmsuh;København;723119,001;6175304,001;31-05-2023;16
2023;Exuh;København;722646,555;6180843,666;07-06-2023;15
2023;Exuh;København;721417,878;6178924,503;09-06-2023;6
2023;Anmsuh;København;722344,636;6169848,153;12-06-2023;14
2023;Anmsuh;København;724803,785;6175382,694;12-06-2023;14
2023;Anmsuh;København;725078,001;6170852,001;12-06-2023;17
2023;Exuh;København;723683,357;6179589,217;13-06-2023;9
2023;Exuh;København;724733,001;6175467,001;13-06-2023;9
2023;Anmsuh;København;724208,688;6176156,755;13-06-2023;11
2023;Exuh;København;721713,731;6177961;07-06-2023;17
2023;Anmsuh;København;724117,001;6176909,001;14-06-2023;9
2023;Anmsuh;København;723946,001;6175188,001;07-06-2023;17
2023;Exuh;København;725515,001;6177580,001;14-06-2023;19
2023;Anmsuh;København;721195,001;6174019,001;15-06-2023;13
2023;Anmsuh;København;723607,015;6178796,49;15-06-2023;15
2023;Anmsuh;København;723584,125;6177221,553;16-05-2023;14
2023;Anmsuh;København;719239,001;6175657,001;15-06-2023;17
2023;Anmsuh;København;719513,001;6174511,001;15-06-2023;17
2023;Mskduh;København;722955,001;6179257,001;10-06-2023;18
2023;Mskduh;København;722890,761;6174774,456;11-06-2023;4
2023;Mskduh;København;723585,379;6171427,298;14-06-2023;16
2023;Pskduh;København;724600,048;6177219,592;12-06-2023;7
2023;Anmsuh;København;725036,348;6171922,129;11-06-2023;17
2023;Pskduh;København;725187,984;6175077,611;16-06-2023;5
2023;Pskduh;København;721922,001;6172553,001;16-06-2023;9
2023;Mskduh;København;724729,001;6179515,001;17-06-2023;0
2023;Anmsuh;København;726353,001;6173518,001;16-06-2023;9
2023;Pskduh;København;726975,001;6177181,001;18-06-2023;2
2023;Pskduh;København;724295,001;6176240,001;19-06-2023;8
2023;Pskduh;København;723679,001;6175382,001;20-06-2023;8
2023;Pskduh;København;724997,001;6176436,001;21-06-2023;12
2023;Anmsuh;København;725084,001;6179124,001;25-02-2023;11
2023;Anmsuh;København;720445,51;6179291,885;15-06-2023;21
2023;Anmsuh;København;721625,001;6178519,001;16-06-2023;9
2023;Anmsuh;København;725462,001;6176919,001;16-06-2023;12
2023;Anmsuh;København;722851,689;6173273,169;16-06-2023;18
2023;Anmsuh;København;725156,177;6175102,919;16-06-2023;21
2023;Anmsuh;København;722598,001;6177025,001;17-06-2023;10
2023;Anmsuh;København;724555,951;6175463,726;16-06-2023;7
2023;Anmsuh;København;724820,001;6175758,001;18-06-2023;4
2023;Exuh;København;725027,361;6174398,92;18-06-2023;11
2023;Anmsuh;København;724688,001;6180247,001;18-06-2023;14
2023;Anmsuh;København;727847,001;6174615,001;19-06-2023;8
2023;Anmsuh;København;724112,001;6176056,001;19-06-2023;12
2023;Anmsuh;København;722481,001;6177441,001;19-06-2023;8
2023;Anmsuh;København;721421,168;6178140,391;19-06-2023;12
2023;Anmsuh;København;727104,001;6174949,001;20-06-2023;9
2023;Anmsuh;København;724671,001;6176138,001;20-06-2023;10
2023;Anmsuh;København;725422,001;6173926,001;20-06-2023;9
2023;Anmsuh;København;723766,001;6174142,001;20-06-2023;14
2023;Anmsuh;København;719456,191;6172956,18;20-06-2023;17
2023;Anmsuh;København;723838,001;6175113,001;21-06-2023;7
2023;Anmsuh;København;717887,776;6179328,314;21-06-2023;20
2023;Anmsuh;København;717941,547;6178133,154;22-06-2023;15
2023;Exuh;København;726861,311;6178078,02;22-06-2023;23
2023;Mskduh;København;726445,001;6172170,001;17-06-2023;22
2023;Pskduh;København;725389,001;6176453,001;20-06-2023;21
2023;Pskduh;København;719296,001;6176998,001;20-06-2023;23
2023;Mskduh;København;727738,001;6173558,001;21-06-2023;5
2023;Pskduh;København;725303,679;6170654,408;02-06-2023;20
2023;Pskduh;København;723190,741;6177592,18;22-06-2023;10
2023;Anmsuh;København;722659,477;6177136,291;19-06-2023;22
2023;Anmsuh;København;721491,188;6168757,358;22-06-2023;3
2023;Anmsuh;København;723798,001;6174707,001;22-06-2023;13
2023;Exuh;København;723240,604;6180939,536;21-06-2023;12
2023;Pskduh;København;719212,001;6175651,001;28-06-2023;10
2023;Anmsuh;København;718765,001;6177268,001;26-04-2023;20
2023;Anmsuh;København;722709,001;6178635,001;31-05-2023;15
2023;Anmsuh;København;728004,001;6174663,001;19-06-2023;11
2023;Exuh;København;721421,001;6178268,001;23-06-2023;7
2023;Exuh;København;725407,001;6177069,001;20-05-2023;11
2023;Anmsuh;København;723826,001;6175126,001;23-06-2023;19
2023;Anmsuh;København;725799,001;6176331,001;23-06-2023;22
2023;Exuh;København;722479,84;6174248,824;25-06-2023;3
2023;Exuh;København;724402,175;6177347,984;21-06-2023;14
2023;Anmsuh;København;724875,001;6176611,001;25-06-2023;15
2023;Anmsuh;København;718183,238;6178045,335;25-06-2023;19
2023;Anmsuh;København;726932,001;6173930,001;26-06-2023;9
2023;Anmsuh;København;727281,001;6173169,001;26-06-2023;10
2023;Anmsuh;København;724391,001;6175696,001;26-06-2023;12
2023;Anmsuh;København;726604,242;6173285,131;26-06-2023;11
2023;Exuh;København;725515,001;6179599,001;26-06-2023;15
2023;Anmsuh;København;725135,188;6177307,371;26-06-2023;15
2023;Anmsuh;København;724460,001;6180231,001;27-06-2023;7
2023;Exuh;København;723194,001;6174801,001;25-06-2023;12
2023;Exuh;København;723724,001;6174700,001;28-06-2023;12
2023;Exuh;København;725435,001;6176722,001;28-06-2023;15
