,Time,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
110085,2023-07-23 21:00:00,0.4,15.9,97.2,2.4,0.0
110086,2023-07-23 22:00:00,0.0,16.0,97.0,2.2,0.0
110087,2023-07-23 23:00:00,0.0,15.9,96.7,2.3,0.0
110088,2023-07-24 00:00:00,0.0,16.2,96.5,2.4,0.0
110089,2023-07-24 01:00:00,0.0,16.3,96.0,2.8,0.0
110090,2023-07-24 02:00:00,0.0,16.2,96.5,2.0,0.0
110091,2023-07-24 03:00:00,0.0,16.2,96.8,2.0,0.0
110092,2023-07-24 04:00:00,0.0,16.2,96.0,2.7,9.0
110093,2023-07-24 05:00:00,0.0,16.5,95.0,2.8,22.0
110094,2023-07-24 06:00:00,0.0,16.9,93.3,3.0,62.0
110095,2023-07-24 07:00:00,0.0,17.6,88.3,3.2,206.0
110096,2023-07-24 08:00:00,0.0,17.6,84.3,4.4,418.0
110097,2023-07-24 09:00:00,0.0,18.5,74.7,4.8,564.0
110098,2023-07-24 10:00:00,0.0,19.0,71.7,4.8,564.0
110099,2023-07-24 11:00:00,0.0,19.7,69.0,4.9,511.0
110100,2023-07-24 12:00:00,0.0,19.9,67.5,4.6,439.0
110101,2023-07-24 13:00:00,0.0,20.3,64.7,4.2,344.0
110102,2023-07-24 14:00:00,0.0,21.1,61.5,3.4,242.0
110103,2023-07-24 15:00:00,0.0,21.3,59.5,3.1,334.0
110104,2023-07-24 16:00:00,0.0,21.9,59.3,2.9,259.0
110105,2023-07-24 17:00:00,0.0,21.2,60.0,2.4,206.0
110106,2023-07-24 18:00:00,0.0,21.2,59.5,3.1,163.0
110107,2023-07-24 19:00:00,0.0,20.0,66.2,2.3,26.0
110108,2023-07-24 20:00:00,0.0,18.8,72.2,1.4,11.0
110109,2023-07-24 21:00:00,0.0,18.2,77.0,1.7,0.0
110110,2023-07-24 22:00:00,0.0,16.8,85.2,2.1,0.0
110111,2023-07-24 23:00:00,0.0,15.9,87.7,1.7,0.0
110112,2023-07-25 00:00:00,0.8,14.0,94.0,2.8,0.0
110113,2023-07-25 01:00:00,1.0,13.7,97.2,1.2,0.0
110114,2023-07-25 02:00:00,0.0,13.6,97.2,2.4,0.0
110115,2023-07-25 03:00:00,0.0,13.6,97.0,2.7,0.0
110116,2023-07-25 04:00:00,0.0,13.9,96.7,3.6,11.0
110117,2023-07-25 05:00:00,0.0,13.7,95.0,3.3,77.0
110118,2023-07-25 06:00:00,0.0,14.5,90.3,3.6,230.0
110119,2023-07-25 07:00:00,0.0,15.4,83.2,4.1,360.0
110120,2023-07-25 08:00:00,0.0,16.5,72.7,4.8,545.0
110121,2023-07-25 09:00:00,0.0,17.3,64.2,5.3,647.0
110122,2023-07-25 10:00:00,0.0,17.9,60.3,5.3,639.0
110123,2023-07-25 11:00:00,0.0,18.1,59.2,5.1,638.0
110124,2023-07-25 12:00:00,0.0,18.8,53.8,6.0,562.0
110125,2023-07-25 13:00:00,0.0,19.1,51.5,4.9,734.0
110126,2023-07-25 14:00:00,0.0,20.0,44.3,5.4,521.0
110127,2023-07-25 15:00:00,0.0,20.1,46.5,5.4,436.0
110128,2023-07-25 16:00:00,0.0,19.6,48.7,5.6,545.0
110129,2023-07-25 17:00:00,0.0,18.3,55.7,4.7,389.0
110130,2023-07-25 18:00:00,0.0,17.5,61.0,4.6,183.0
110131,2023-07-25 19:00:00,0.0,16.8,64.2,3.9,68.0
110132,2023-07-25 20:00:00,0.0,15.7,68.3,3.9,7.0
110133,2023-07-25 21:00:00,0.0,15.2,73.5,3.5,0.0
110134,2023-07-25 22:00:00,0.0,14.3,78.0,3.2,0.0
110135,2023-07-25 23:00:00,0.0,13.4,84.3,2.1,0.0
110136,2023-07-26 00:00:00,0.0,13.0,85.2,2.6,0.0
110137,2023-07-26 01:00:00,0.0,12.4,87.7,2.2,0.0
110138,2023-07-26 02:00:00,0.0,11.7,91.2,2.3,0.0
110139,2023-07-26 03:00:00,0.0,11.3,92.8,2.0,0.0
110140,2023-07-26 04:00:00,0.0,11.3,93.3,2.0,22.0
110141,2023-07-26 05:00:00,0.0,11.9,90.3,2.4,125.0
110142,2023-07-26 06:00:00,0.0,13.6,82.3,3.1,285.0
110143,2023-07-26 07:00:00,0.0,14.9,73.3,3.9,381.0
110144,2023-07-26 08:00:00,0.0,15.7,65.2,4.1,510.0
110145,2023-07-26 09:00:00,0.0,16.7,57.0,5.0,571.0
110146,2023-07-26 10:00:00,0.0,16.9,55.3,4.9,553.0
110147,2023-07-26 11:00:00,0.0,18.0,50.3,5.0,621.0
110148,2023-07-26 12:00:00,0.0,18.4,49.3,5.1,662.0
110149,2023-07-26 13:00:00,0.0,17.8,53.7,5.0,491.0
110150,2023-07-26 14:00:00,0.0,18.3,50.8,5.9,408.0
110151,2023-07-26 15:00:00,1.1,17.4,56.0,5.6,203.0
110152,2023-07-26 16:00:00,0.0,17.3,54.3,4.8,490.0
110153,2023-07-26 17:00:00,0.0,16.9,54.5,3.7,235.0
110154,2023-07-26 18:00:00,0.0,15.2,68.0,2.9,95.0
110155,2023-07-26 19:00:00,0.0,14.4,66.8,2.4,37.0
110156,2023-07-26 20:00:00,0.0,14.1,69.3,2.3,3.0
110157,2023-07-26 21:00:00,0.0,13.9,72.3,2.5,0.0
110158,2023-07-26 22:00:00,0.0,14.1,74.7,3.2,
110159,2023-07-26 23:00:00,0.0,13.6,76.0,3.0,0.0
110160,2023-07-27 00:00:00,0.0,13.4,78.0,2.1,0.0
110161,2023-07-27 01:00:00,0.0,12.7,88.2,1.9,0.0
110162,2023-07-27 02:00:00,0.0,12.6,88.8,1.6,0.0
110163,2023-07-27 03:00:00,0.0,12.8,87.5,1.5,0.0
110164,2023-07-27 04:00:00,0.0,13.4,86.0,2.0,11.0
110165,2023-07-27 05:00:00,0.0,13.5,87.7,2.5,58.0
110166,2023-07-27 06:00:00,0.0,13.9,86.2,2.7,136.0
110167,2023-07-27 07:00:00,0.0,14.5,82.0,3.6,268.0
110168,2023-07-27 08:00:00,0.0,15.1,71.3,4.1,417.0
110169,2023-07-27 09:00:00,0.0,16.5,61.2,4.9,557.0
110170,2023-07-27 10:00:00,0.0,17.6,58.5,4.5,685.0
110171,2023-07-27 11:00:00,0.0,19.0,57.5,4.1,486.0
110172,2023-07-27 12:00:00,0.0,18.2,64.7,3.5,631.0
110173,2023-07-27 13:00:00,0.0,17.3,70.8,3.5,569.0
110174,2023-07-27 14:00:00,0.0,18.5,65.8,1.7,353.0
110175,2023-07-27 15:00:00,0.5,17.2,77.8,1.6,258.0
110176,2023-07-27 16:00:00,0.0,16.8,85.2,0.9,350.0
110177,2023-07-27 17:00:00,0.0,17.4,84.5,1.0,149.0
110178,2023-07-27 18:00:00,0.0,17.0,84.8,1.0,70.0
110179,2023-07-27 19:00:00,0.0,16.5,84.8,0.9,41.0
110180,2023-07-27 20:00:00,0.0,16.9,78.7,1.2,3.0
110181,2023-07-27 21:00:00,0.0,16.8,75.5,1.8,0.0
110182,2023-07-27 22:00:00,0.0,15.8,78.0,0.8,0.0
110183,2023-07-27 23:00:00,0.0,13.7,89.5,0.8,0.0
110184,2023-07-28 00:00:00,0.0,13.1,92.3,0.5,0.0
110185,2023-07-28 01:00:00,0.0,12.4,95.5,0.2,0.0
110186,2023-07-28 02:00:00,0.0,11.8,96.7,0.4,0.0
110187,2023-07-28 03:00:00,0.0,11.5,97.5,0.6,0.0
110188,2023-07-28 04:00:00,0.0,11.5,97.7,0.2,25.0
110189,2023-07-28 05:00:00,0.0,12.6,96.5,0.3,103.0
110190,2023-07-28 06:00:00,0.0,15.5,84.5,0.7,263.0
110191,2023-07-28 07:00:00,0.0,18.0,71.7,0.7,425.0
110192,2023-07-28 08:00:00,0.0,18.9,65.0,1.0,573.0
110193,2023-07-28 09:00:00,0.0,19.7,63.0,1.3,701.0
110194,2023-07-28 10:00:00,0.0,20.5,56.7,1.4,794.0
110195,2023-07-28 11:00:00,0.0,21.6,52.3,2.3,577.0
110196,2023-07-28 12:00:00,0.0,20.5,61.8,1.8,325.0
110197,2023-07-28 13:00:00,0.0,20.7,65.2,1.5,507.0
110198,2023-07-28 14:00:00,0.0,21.5,53.7,2.6,403.0
110199,2023-07-28 15:00:00,0.0,22.1,43.0,3.7,322.0
110200,2023-07-28 16:00:00,0.0,21.7,45.0,3.2,500.0
110201,2023-07-28 17:00:00,0.0,21.5,46.7,2.6,370.0
110202,2023-07-28 18:00:00,0.0,20.9,49.0,2.7,208.0
110203,2023-07-28 19:00:00,0.0,19.7,54.5,2.1,72.0
110204,2023-07-28 20:00:00,0.0,17.9,63.0,1.2,4.0
110205,2023-07-28 21:00:00,0.0,15.9,77.3,0.7,0.0
110206,2023-07-28 22:00:00,0.0,14.5,88.7,0.6,0.0
110207,2023-07-28 23:00:00,0.0,14.2,92.0,0.4,0.0
110208,2023-07-29 00:00:00,0.0,14.1,91.7,0.7,0.0
110209,2023-07-29 01:00:00,0.0,14.0,91.2,0.6,0.0
110210,2023-07-29 02:00:00,0.0,13.9,92.2,0.9,0.0
110211,2023-07-29 03:00:00,0.0,14.9,90.3,1.5,0.0
110212,2023-07-29 04:00:00,0.0,15.5,91.8,1.5,13.0
110213,2023-07-29 05:00:00,0.0,16.3,86.8,1.4,84.0
110214,2023-07-29 06:00:00,0.0,17.9,83.2,2.0,143.0
110215,2023-07-29 07:00:00,0.0,19.1,77.7,2.6,243.0
110216,2023-07-29 08:00:00,0.0,20.3,73.8,3.6,481.0
110217,2023-07-29 09:00:00,0.0,20.5,75.3,2.9,328.0
110218,2023-07-29 10:00:00,0.0,20.4,77.8,2.8,306.0
110219,2023-07-29 11:00:00,0.0,20.5,77.7,2.4,287.0
110220,2023-07-29 12:00:00,0.0,21.3,73.5,2.6,362.0
110221,2023-07-29 13:00:00,0.0,21.4,74.0,2.5,469.0
110222,2023-07-29 14:00:00,0.0,22.1,68.5,3.1,571.0
110223,2023-07-29 15:00:00,0.0,21.1,74.8,3.4,318.0
110224,2023-07-29 16:00:00,0.0,19.5,87.2,2.3,190.0
110225,2023-07-29 17:00:00,0.0,19.3,90.5,1.7,229.0
110226,2023-07-29 18:00:00,0.0,19.8,83.7,1.5,168.0
110227,2023-07-29 19:00:00,0.0,19.6,81.5,2.0,68.0
110228,2023-07-29 20:00:00,4.7,18.4,83.7,1.6,4.0
110229,2023-07-29 21:00:00,0.0,17.8,86.3,0.9,0.0
110230,2023-07-29 22:00:00,0.0,17.4,88.2,1.1,0.0
110231,2023-07-29 23:00:00,0.0,17.5,86.5,2.5,0.0
110232,2023-07-30 00:00:00,0.0,16.8,90.2,2.4,0.0
110233,2023-07-30 01:00:00,0.0,16.5,91.8,2.7,0.0
110234,2023-07-30 02:00:00,0.0,15.5,93.5,2.9,0.0
110235,2023-07-30 03:00:00,0.0,14.6,95.5,2.2,0.0
110236,2023-07-30 04:00:00,0.0,14.1,96.0,2.3,18.0
110237,2023-07-30 05:00:00,0.0,14.5,95.0,2.4,114.0
110238,2023-07-30 06:00:00,0.0,15.6,89.4,2.8,256.0
110239,2023-07-30 07:00:00,0.0,17.0,81.0,3.3,304.0
110240,2023-07-30 08:00:00,0.0,18.0,73.7,3.5,406.0
110241,2023-07-30 09:00:00,0.0,19.2,65.8,2.5,482.0
110242,2023-07-30 10:00:00,0.0,19.7,61.3,2.2,257.0
110243,2023-07-30 11:00:00,3.2,18.9,73.5,2.5,330.0
110244,2023-07-30 12:00:00,0.8,18.4,77.7,2.1,324.0
110245,2023-07-30 13:00:00,0.0,19.6,69.5,3.2,489.0
110246,2023-07-30 14:00:00,0.0,20.8,66.3,3.1,533.0
110247,2023-07-30 15:00:00,0.0,21.9,58.7,2.9,640.0
110248,2023-07-30 16:00:00,0.0,21.2,52.0,4.6,321.0
110249,2023-07-30 17:00:00,0.0,17.2,76.2,4.4,172.0
110250,2023-07-30 18:00:00,0.0,15.5,86.3,0.9,46.0
110251,2023-07-30 19:00:00,0.0,16.2,79.8,1.7,47.0
110252,2023-07-30 20:00:00,0.0,15.7,80.0,1.8,4.0
110253,2023-07-30 21:00:00,0.0,15.5,79.5,1.7,0.0
110254,2023-07-30 22:00:00,0.0,14.8,78.0,2.5,0.0
110255,2023-07-30 23:00:00,0.0,14.3,83.8,2.4,0.0
110256,2023-07-31 00:00:00,0.0,13.7,87.0,2.4,0.0
110257,2023-07-31 01:00:00,0.0,13.1,89.5,1.6,0.0
110258,2023-07-31 02:00:00,0.0,12.9,91.7,1.7,0.0
110259,2023-07-31 03:00:00,0.0,12.9,92.8,1.7,0.0
110260,2023-07-31 04:00:00,0.0,14.0,93.0,1.3,18.0
110261,2023-07-31 05:00:00,0.0,14.2,92.0,1.5,75.0
110262,2023-07-31 06:00:00,0.0,15.9,85.2,2.5,175.0
110263,2023-07-31 07:00:00,0.0,15.8,85.7,2.6,133.0
110264,2023-07-31 08:00:00,0.2,16.1,85.3,2.5,144.0
110265,2023-07-31 09:00:00,0.0,16.7,78.0,2.7,411.0
110266,2023-07-31 10:00:00,0.2,17.2,77.5,2.6,523.0
110267,2023-07-31 11:00:00,0.0,15.1,92.5,1.8,652.0
110268,2023-07-31 12:00:00,0.0,17.4,85.5,2.4,420.0
110269,2023-07-31 13:00:00,0.3,18.0,74.2,3.7,432.0
110270,2023-07-31 14:00:00,0.0,18.9,71.2,3.1,597.0
110271,2023-07-31 15:00:00,0.0,17.5,84.3,1.7,357.0
110272,2023-07-31 16:00:00,0.0,18.3,75.8,2.4,229.0
110273,2023-07-31 17:00:00,0.0,18.3,71.2,3.0,287.0
110274,2023-07-31 18:00:00,0.0,17.7,75.7,2.6,192.0
110275,2023-07-31 19:00:00,0.0,17.0,79.8,2.2,62.0
110276,2023-07-31 20:00:00,0.0,16.0,84.7,1.9,4.0
110277,2023-07-31 21:00:00,0.0,15.2,87.7,1.1,0.0
110278,2023-07-31 22:00:00,0.0,14.8,89.3,1.2,0.0
110279,2023-07-31 23:00:00,0.0,14.8,91.7,1.0,0.0
110280,2023-08-01 00:00:00,0.0,14.8,92.3,1.0,0.0
110281,2023-08-01 01:00:00,1.0,15.0,93.5,0.8,0.0
110282,2023-08-01 02:00:00,0.3,14.9,95.0,1.6,0.0
110283,2023-08-01 03:00:00,6.3,14.7,96.2,2.6,0.0
110284,2023-08-01 04:00:00,0.9,14.5,97.7,2.5,2.0
110285,2023-08-01 05:00:00,0.0,14.9,97.8,2.6,29.0
110286,2023-08-01 06:00:00,0.0,15.5,97.0,3.0,93.0
110287,2023-08-01 07:00:00,0.0,15.7,97.0,2.3,119.0
110288,2023-08-01 08:00:00,0.0,16.2,96.3,2.1,179.0
110289,2023-08-01 09:00:00,0.0,16.8,94.2,2.5,341.0
110290,2023-08-01 10:00:00,0.0,17.8,85.2,0.9,436.0
110291,2023-08-01 11:00:00,0.0,18.4,76.7,1.1,494.0
110292,2023-08-01 12:00:00,0.5,16.9,88.8,1.3,144.0
110293,2023-08-01 13:00:00,0.3,16.4,90.3,0.8,136.0
110294,2023-08-01 14:00:00,0.0,19.1,76.2,1.4,794.0
110295,2023-08-01 15:00:00,0.0,18.8,79.2,1.4,387.0
110296,2023-08-01 16:00:00,0.0,17.9,79.8,2.0,116.0
110297,2023-08-01 17:00:00,0.3,16.7,82.3,1.7,52.0
110298,2023-08-01 18:00:00,0.0,16.3,82.3,1.3,77.0
110299,2023-08-01 19:00:00,0.0,16.0,87.5,0.9,36.0
110300,2023-08-01 20:00:00,0.4,15.6,94.7,1.7,1.0
110301,2023-08-01 21:00:00,0.0,15.2,97.0,0.6,0.0
110302,2023-08-01 22:00:00,0.0,15.3,96.0,0.9,0.0
110303,2023-08-01 23:00:00,0.0,15.3,96.0,1.2,0.0
110304,2023-08-02 00:00:00,0.0,15.2,97.0,1.3,0.0
110305,2023-08-02 01:00:00,0.6,15.0,97.7,1.2,0.0
110306,2023-08-02 02:00:00,0.0,14.6,98.0,1.6,0.0
110307,2023-08-02 03:00:00,0.0,14.6,98.0,2.2,0.0
110308,2023-08-02 04:00:00,0.0,14.1,98.0,1.7,12.0
110309,2023-08-02 05:00:00,0.0,14.2,98.0,1.8,112.0
110310,2023-08-02 06:00:00,0.0,15.4,95.8,2.4,248.0
110311,2023-08-02 07:00:00,0.0,16.8,88.7,3.0,424.0
110312,2023-08-02 08:00:00,0.0,17.4,81.3,2.8,419.0
110313,2023-08-02 09:00:00,0.0,18.7,72.5,2.8,615.0
110314,2023-08-02 10:00:00,0.0,18.0,75.3,2.2,667.0
110315,2023-08-02 11:00:00,0.0,18.6,73.7,2.1,813.0
110316,2023-08-02 12:00:00,0.0,19.9,65.8,1.8,827.0
110317,2023-08-02 13:00:00,0.0,20.6,64.3,3.3,568.0
110318,2023-08-02 14:00:00,0.0,20.5,66.0,3.7,542.0
110319,2023-08-02 15:00:00,0.0,19.8,67.0,3.8,336.0
110320,2023-08-02 16:00:00,0.0,19.4,68.7,3.5,230.0
110321,2023-08-02 17:00:00,0.0,18.6,72.3,3.4,140.0
110322,2023-08-02 18:00:00,0.0,18.1,78.8,2.8,64.0
110323,2023-08-02 19:00:00,0.0,17.8,81.8,2.9,8.0
110324,2023-08-02 20:00:00,0.0,17.3,87.5,3.5,0.0
110325,2023-08-02 21:00:00,0.0,17.0,88.2,3.3,0.0
110326,2023-08-02 22:00:00,2.6,16.6,93.3,3.7,0.0
110327,2023-08-02 23:00:00,2.9,15.6,97.3,2.3,0.0
110328,2023-08-03 00:00:00,1.3,15.4,98.0,1.5,0.0
110329,2023-08-03 01:00:00,0.8,15.3,98.0,0.5,0.0
110330,2023-08-03 02:00:00,0.0,15.5,98.0,0.0,0.0
110331,2023-08-03 03:00:00,0.0,15.6,98.3,0.0,0.0
110332,2023-08-03 04:00:00,0.0,15.6,98.5,0.0,8.0
110333,2023-08-03 05:00:00,0.0,15.9,98.0,0.6,37.0
110334,2023-08-03 06:00:00,2.1,16.5,97.7,1.0,56.0
110335,2023-08-03 07:00:00,0.0,16.8,95.5,1.9,268.0
110336,2023-08-03 08:00:00,0.0,17.5,90.8,1.8,433.0
110337,2023-08-03 09:00:00,0.0,19.1,79.3,2.1,633.0
110338,2023-08-03 10:00:00,0.0,18.5,82.7,2.3,659.0
110339,2023-08-03 11:00:00,0.0,17.8,90.2,0.5,812.0
110340,2023-08-03 12:00:00,0.0,18.4,85.7,1.9,691.0
110341,2023-08-03 13:00:00,1.9,17.1,93.0,0.0,204.0
110342,2023-08-03 14:00:00,0.0,19.1,83.7,0.7,357.0
110343,2023-08-03 15:00:00,6.3,18.5,82.8,0.2,208.0
110344,2023-08-03 16:00:00,0.0,19.5,80.2,0.1,199.0
110345,2023-08-03 17:00:00,1.1,20.1,73.2,2.3,140.0
110346,2023-08-03 18:00:00,0.0,19.5,74.8,1.7,134.0
110347,2023-08-03 19:00:00,0.0,18.2,81.8,0.8,51.0
110348,2023-08-03 20:00:00,0.0,17.0,87.8,0.2,1.0
110349,2023-08-03 21:00:00,0.0,16.1,92.3,0.0,0.0
110350,2023-08-03 22:00:00,0.0,15.7,95.5,0.1,0.0
110351,2023-08-03 23:00:00,0.0,15.8,96.3,0.3,0.0
110352,2023-08-04 00:00:00,0.0,15.8,97.0,0.5,0.0
110353,2023-08-04 01:00:00,0.0,15.9,97.0,0.7,0.0
110354,2023-08-04 02:00:00,0.0,15.4,96.0,1.0,0.0
110355,2023-08-04 03:00:00,0.0,15.3,95.0,1.2,0.0
110356,2023-08-04 04:00:00,0.0,15.3,91.3,2.7,12.0
110357,2023-08-04 05:00:00,0.0,15.4,90.5,2.4,76.0
110358,2023-08-04 06:00:00,0.0,16.0,87.8,2.3,217.0
110359,2023-08-04 07:00:00,0.0,16.8,81.7,3.5,381.0
110360,2023-08-04 08:00:00,0.0,17.5,76.8,3.7,276.0
110361,2023-08-04 09:00:00,0.0,18.0,73.5,4.5,376.0
110362,2023-08-04 10:00:00,0.0,18.7,69.2,4.2,402.0
110363,2023-08-04 11:00:00,0.0,19.2,63.8,3.9,330.0
110364,2023-08-04 12:00:00,0.0,19.0,63.8,3.9,255.0
110365,2023-08-04 13:00:00,0.0,19.1,63.5,3.5,311.0
110366,2023-08-04 14:00:00,0.0,20.1,62.2,4.2,518.0
110367,2023-08-04 15:00:00,0.0,20.6,58.3,4.5,405.0
110368,2023-08-04 16:00:00,0.0,20.1,60.3,4.5,347.0
110369,2023-08-04 17:00:00,0.0,19.3,59.2,4.6,297.0
110370,2023-08-04 18:00:00,0.0,18.4,59.8,3.5,165.0
110371,2023-08-04 19:00:00,0.0,17.5,62.2,3.0,34.0
110372,2023-08-04 20:00:00,0.0,16.2,67.7,1.3,2.0
110373,2023-08-04 21:00:00,0.0,15.1,73.2,0.9,0.0
110374,2023-08-04 22:00:00,0.0,14.2,77.8,1.3,0.0
110375,2023-08-04 23:00:00,0.0,13.6,79.7,1.2,0.0
110376,2023-08-05 00:00:00,0.0,13.7,78.3,0.9,0.0
110377,2023-08-05 01:00:00,0.0,13.9,79.7,0.9,0.0
110378,2023-08-05 02:00:00,0.0,14.0,79.2,0.9,0.0
110379,2023-08-05 03:00:00,0.0,14.0,76.3,1.1,0.0
110380,2023-08-05 04:00:00,0.0,13.9,75.2,0.9,5.0
110381,2023-08-05 05:00:00,0.0,14.0,74.2,0.8,36.0
110382,2023-08-05 06:00:00,0.0,14.5,75.0,0.6,87.0
110383,2023-08-05 07:00:00,0.0,15.1,75.7,1.2,135.0
110384,2023-08-05 08:00:00,0.0,15.6,71.8,0.8,144.0
110385,2023-08-05 09:00:00,0.0,16.6,68.8,1.2,417.0
110386,2023-08-05 10:00:00,0.0,17.5,64.2,2.1,503.0
110387,2023-08-05 11:00:00,0.0,18.2,61.8,2.2,416.0
110388,2023-08-05 12:00:00,0.0,18.7,60.7,1.0,408.0
110389,2023-08-05 13:00:00,0.0,19.4,56.7,0.6,379.0
110390,2023-08-05 14:00:00,0.0,18.7,63.5,1.9,573.0
110391,2023-08-05 15:00:00,0.0,18.3,69.5,2.8,616.0
110392,2023-08-05 16:00:00,0.0,19.2,63.7,1.4,489.0
110393,2023-08-05 17:00:00,0.0,19.7,61.5,2.4,361.0
110394,2023-08-05 18:00:00,0.0,18.6,66.2,2.6,222.0
110395,2023-08-05 19:00:00,0.0,17.7,71.2,1.2,70.0
110396,2023-08-05 20:00:00,0.0,16.5,75.3,0.3,3.0
110397,2023-08-05 21:00:00,0.0,15.0,84.0,0.2,0.0
110398,2023-08-05 22:00:00,0.0,14.1,87.5,0.0,0.0
110399,2023-08-05 23:00:00,0.0,13.5,90.0,0.0,0.0
110400,2023-08-06 00:00:00,0.0,13.5,91.8,0.0,0.0
110401,2023-08-06 01:00:00,0.0,13.4,93.8,0.0,0.0
110402,2023-08-06 02:00:00,0.0,12.5,96.8,0.0,0.0
110403,2023-08-06 03:00:00,0.0,12.5,97.7,0.0,0.0
110404,2023-08-06 04:00:00,0.0,12.9,98.0,0.1,5.0
110405,2023-08-06 05:00:00,0.0,14.0,95.8,0.2,68.0
110406,2023-08-06 06:00:00,0.0,15.5,85.2,0.6,173.0
110407,2023-08-06 07:00:00,0.0,15.9,79.7,1.0,208.0
110408,2023-08-06 08:00:00,0.0,16.3,75.5,1.6,202.0
110409,2023-08-06 09:00:00,0.0,16.8,74.2,1.7,222.0
110410,2023-08-06 10:00:00,0.0,17.0,73.3,2.0,224.0
110411,2023-08-06 11:00:00,0.0,17.0,71.7,2.0,284.0
110412,2023-08-06 12:00:00,0.0,16.7,74.7,2.5,315.0
110413,2023-08-06 13:00:00,0.0,16.5,79.2,3.0,270.0
110414,2023-08-06 14:00:00,0.0,15.9,82.5,2.9,138.0
110415,2023-08-06 15:00:00,0.5,15.1,85.7,2.5,88.0
110416,2023-08-06 16:00:00,1.3,14.0,89.2,3.1,49.0
110417,2023-08-06 17:00:00,2.9,13.5,93.2,4.1,31.0
110418,2023-08-06 18:00:00,0.8,13.2,93.5,5.1,20.0
110419,2023-08-06 19:00:00,1.2,13.1,92.8,5.6,4.0
110420,2023-08-06 20:00:00,1.7,13.0,93.7,6.2,0.0
110421,2023-08-06 21:00:00,1.5,12.8,93.7,6.9,0.0
110422,2023-08-06 22:00:00,1.7,12.8,94.5,7.3,0.0
110423,2023-08-06 23:00:00,0.2,13.3,94.2,7.4,0.0
110424,2023-08-07 00:00:00,0.2,13.5,94.0,8.6,0.0
110425,2023-08-07 01:00:00,4.4,13.5,94.8,8.8,0.0
110426,2023-08-07 02:00:00,8.8,13.4,95.7,8.8,0.0
110427,2023-08-07 03:00:00,6.1,13.4,95.3,8.8,0.0
110428,2023-08-07 04:00:00,2.3,13.8,94.8,8.7,2.0
110429,2023-08-07 05:00:00,0.3,13.9,94.2,10.3,11.0
110430,2023-08-07 06:00:00,0.3,13.8,94.0,10.3,44.0
110431,2023-08-07 07:00:00,0.6,14.0,95.0,9.7,84.0
110432,2023-08-07 08:00:00,0.3,14.0,95.0,10.1,105.0
110433,2023-08-07 09:00:00,0.7,13.9,94.8,9.7,75.0
110434,2023-08-07 10:00:00,0.7,14.0,94.3,8.7,149.0
110435,2023-08-07 11:00:00,0.3,13.8,91.5,9.9,135.0
110436,2023-08-07 12:00:00,1.8,13.9,93.2,8.8,140.0
110437,2023-08-07 13:00:00,0.1,14.6,90.5,7.6,138.0
110438,2023-08-07 14:00:00,0.3,15.4,87.8,6.9,134.0
110439,2023-08-07 15:00:00,1.2,15.0,89.8,6.9,71.0
110440,2023-08-07 16:00:00,0.2,15.1,86.8,7.3,70.0
110441,2023-08-07 17:00:00,0.0,14.8,87.3,7.2,64.0
110442,2023-08-07 18:00:00,0.0,14.5,87.5,7.8,60.0
110443,2023-08-07 19:00:00,0.6,14.0,87.5,7.7,7.0
110444,2023-08-07 20:00:00,0.0,13.9,83.8,7.9,0.0
110445,2023-08-07 21:00:00,0.0,13.9,84.3,7.5,0.0
110446,2023-08-07 22:00:00,0.0,13.9,83.5,7.6,0.0
110447,2023-08-07 23:00:00,0.0,14.0,82.8,7.9,0.0
110448,2023-08-08 00:00:00,0.0,13.9,81.5,8.0,0.0
110449,2023-08-08 01:00:00,0.0,13.7,81.2,8.8,0.0
110450,2023-08-08 02:00:00,0.0,13.6,78.2,9.1,0.0
110451,2023-08-08 03:00:00,0.0,13.4,75.8,8.5,0.0
110452,2023-08-08 04:00:00,0.0,13.3,71.7,8.1,2.0
110453,2023-08-08 05:00:00,0.0,13.3,69.3,8.7,24.0
110454,2023-08-08 06:00:00,0.0,13.2,70.7,8.7,72.0
110455,2023-08-08 07:00:00,0.0,13.6,67.2,8.6,123.0
110456,2023-08-08 08:00:00,0.0,14.4,61.8,8.8,346.0
110457,2023-08-08 09:00:00,0.0,14.5,60.8,9.4,326.0
110458,2023-08-08 10:00:00,0.0,15.3,55.8,9.2,532.0
110459,2023-08-08 11:00:00,0.0,16.9,47.3,9.6,792.0
110460,2023-08-08 12:00:00,0.0,17.2,48.0,9.3,817.0
110461,2023-08-08 13:00:00,0.0,17.7,42.7,9.6,724.0
110462,2023-08-08 14:00:00,0.0,17.9,45.8,8.8,532.0
110463,2023-08-08 15:00:00,0.0,17.7,45.0,8.5,586.0
110464,2023-08-08 16:00:00,0.0,17.3,47.0,8.8,317.0
110465,2023-08-08 17:00:00,0.0,16.3,52.3,8.1,243.0
110466,2023-08-08 18:00:00,0.0,14.8,61.0,7.1,58.0
110467,2023-08-08 19:00:00,0.0,12.1,78.2,5.8,6.0
110468,2023-08-08 20:00:00,0.0,12.6,72.3,5.8,0.0
110469,2023-08-08 21:00:00,1.3,12.3,79.3,5.5,0.0
110470,2023-08-08 22:00:00,0.0,11.5,84.8,2.6,0.0
110471,2023-08-08 23:00:00,0.0,12.0,79.5,3.3,0.0
